time,lat,lon,alt,reducedChi2,PdBW,mask
75877.905197446,30.67840826,-95.05268814,12962.7,1.24,20.5,0x3f08
75877.905441538,30.67561333,-95.06425634,12485.89,1.4,14.1,0x3f28
75877.905701095,30.67434736,-95.05140344,13139.75,0.41,1.0,0x3c28
75878.019618632,30.76895001,-95.08745966,12469.88,2.59,11.6,0x2f28
75878.02050747,30.72311342,-95.10507059,12156.78,0.12,15.3,0x3e28
75878.053137718,30.71635551,-95.09964198,10904.65,0.41,2.1,0x3c28
75878.053323982,30.73414542,-95.09772191,11516.7,0.62,15.6,0x3928
75878.078381797,30.71174623,-95.10518843,10837.5,0.06,7.0,0x3e28
75878.078624461,30.71099863,-95.10558376,10871.82,0.04,12.8,0x3f28
75878.127294902,30.77705321,-95.09482899,13410.13,0.14,8.4,0x2e28
75878.178352958,30.30108,-95.25749075,8481.45,1.43,11.2,0x3b08
75878.17856473,30.6751991,-95.05264974,13121.3,0.08,6.9,0x3e28
75878.228614425,30.67446892,-95.05314556,13285.31,0.06,16.5,0x3e28
75878.285142594,30.65781807,-95.0533737,12246.98,0.1,13.8,0x3a28
75878.301392954,30.67746863,-95.03389845,12236.92,0.09,13.9,0x3f28
75878.301465013,30.68433762,-95.03044031,11349.05,3.66,4.0,0x1e28
75878.301912869,30.69046907,-95.02964483,11935.1,0.77,13.3,0x3e28
75878.302535193,30.6686806,-95.03643396,12361.79,3.84,11.3,0x3e28
75878.304127288,30.68089375,-95.02976214,12023.19,1.17,17.2,0x3f28
75878.304550306,30.68347533,-95.02909132,11972.05,0.3,-2.8,0x3d28
75878.304819587,30.66501119,-95.03727142,12825.8,4.63,10.6,0x3e28
75878.313338898,30.68172798,-95.0262886,12663.31,0.76,11.1,0x1f08
75878.319149515,30.68575718,-95.02108525,12389.16,1.21,7.9,0x3e28
75878.319379429,30.64798708,-95.02980428,12455.97,1.1,9.6,0x3a28
75878.32102074,30.68547606,-95.01785723,11065.11,0.3,11.9,0x2e28
75878.321088657,30.68379325,-95.01821929,11029.24,0.12,15.7,0x3e28
75878.322515824,30.68792442,-95.01347305,10788.98,0.33,10.7,0x3a28
75878.322812928,30.67718176,-95.01524752,11405.23,0.78,8.7,0x3e28
75878.32958883,30.69561604,-95.00309922,11459.87,0.66,-4.8,0x3d28
75878.330743197,30.6894278,-95.00492489,11541.81,0.35,11.5,0x3e28
75878.333013941,30.68426495,-95.01470135,11808.63,0.33,9.9,0x2f28
75878.337873113,30.69246836,-95.00549925,11744.81,0.56,12.0,0x1e28
75878.343623788,30.6953333,-95.00120026,11671.04,2.79,5.6,0x3c28
75878.344032778,30.7001471,-94.99608798,11994.46,0.29,1.9,0x3c28
75878.344972458,30.67620811,-95.00167268,12827.57,0.28,11.1,0x3a28
75878.348525295,30.70651789,-94.99410151,12049.37,0.11,8.2,0x3e08
75878.348714723,30.69608588,-95.00222833,11876.41,0.89,0.0,0x3c28
75878.349236246,30.71336373,-94.99582064,11474.46,0.46,4.4,0x1e28
75878.349908492,30.69695435,-94.99407859,11827.78,3.03,17.0,0x3e28
75878.351238969,30.71299047,-94.99973477,11290.4,0.57,-3.7,0x3928
75878.352465381,30.71911075,-94.99412057,12499.33,0.32,0.1,0x3c28
75878.354273927,30.7083078,-94.99918603,11861.57,0.18,13.6,0x3f28
75878.354741754,30.70531797,-95.00137961,11647.4,0.17,22.7,0x3f28
75878.355292065,30.69670141,-95.00298497,11317.36,0.43,16.8,0x3e28
75878.361782972,30.70499223,-95.00900293,11574.15,0.45,11.6,0x2f28
75878.362924702,30.71822233,-95.0021335,12123.05,0.03,13.2,0x3e28
75878.36378353,30.70081467,-94.99059837,11731.13,0.12,12.5,0x3e28
75878.364006425,30.7103101,-95.00130059,12133.29,0.85,13.9,0x3e28
75878.365265542,30.70003605,-95.0052015,12173.48,2.3,10.6,0x3e20
75878.365368223,30.71311896,-95.00349797,11927.13,0.32,15.4,0x3e28
75878.365648034,30.71636981,-95.0021449,11755.87,3.44,9.0,0x3e20
75878.365756934,30.71531027,-95.00478129,11524.18,2.34,5.2,0x3d20
75878.368192789,30.67786299,-94.99565419,11818.11,1.09,8.0,0x3e28
75878.369820644,30.72240913,-94.98724883,10953.01,1.02,6.4,0x3e20
75878.370412846,30.70903593,-94.98821612,11112.24,2.77,19.3,0x3e28
75878.370802505,30.69319768,-94.99271834,11459.41,4.1,10.1,0x3e28
75878.376968656,30.7095094,-94.98901738,10970.97,1.43,7.8,0x3e28
75878.378321531,30.67895541,-94.99325577,11927.5,1.96,-0.7,0x3c28
75878.385635793,30.69606295,-94.98844491,11025.75,0.17,10.6,0x3e28
75878.392227402,30.70366727,-94.98470959,10896.72,0.58,6.6,0x3e28
75878.393072733,30.6943661,-94.98937655,10686.01,0.86,6.6,0x3e28
75878.39511475,30.68953565,-94.9887698,10827.71,1.09,11.0,0x3e08
75878.396320294,30.69226862,-94.98934029,10513.33,0.32,13.0,0x3e28
75878.404921033,30.70378277,-94.98140265,10709.23,0.89,16.2,0x3f28
75878.409427161,30.7023537,-94.97854788,10465.15,0.47,11.7,0x3e28
75878.44295736,30.80652796,-94.95802407,6187.14,2.04,5.6,0x3d20
75878.447534432,30.68870831,-94.97596278,10168.79,0.75,3.7,0x1e28
75878.4488918,30.70848682,-94.97170019,10349.41,0.91,10.6,0x3e28
75878.450073486,30.69629952,-94.97000583,10099.3,0.11,7.6,0x3e28
75878.450145399,30.70375352,-94.96638722,10623.5,0.09,16.9,0x3e28
75878.450206399,30.70469969,-94.9663333,10515.84,0.01,13.0,0x3e28
75878.451298152,30.68657383,-94.99270829,6386.93,0.64,8.0,0x3e28
75878.451692721,30.69733622,-94.96655946,9978.72,0.06,8.4,0x3e08
75878.451879993,30.70097279,-94.96076367,10434.58,0.1,18.6,0x3e28
75878.456251946,30.71254712,-94.94888345,10992.11,0.67,11.8,0x3e08
75878.457105494,30.73092019,-94.94570003,11799.77,1.11,9.9,0x3a28
75878.458333382,30.70763647,-95.02172836,5825.86,0.28,6.8,0x3e08
75878.460512534,30.6819452,-95.04390082,7596.26,0.25,7.4,0x3c28
75878.460956092,30.69447259,-94.94012359,10396.91,0.01,8.0,0x3f28
75878.461062554,30.71340982,-94.94077196,11516.71,3.59,15.4,0x3e28
75878.461451594,30.68955535,-94.94175769,10367.64,0.03,8.8,0x3e28
75878.461564289,30.74215683,-94.91803387,11931.59,1.96,13.5,0x2e28
75878.461979656,30.68909066,-94.93830883,10469.84,0.07,1.0,0x3c28
75878.464127624,30.68687188,-94.93306344,10237.11,0.79,10.8,0x3b28
75878.464929398,30.67465888,-95.00677045,6799.6,1.04,12.0,0x3a28
75878.466065905,30.67989539,-94.93688583,9085.51,0.82,-2.1,0x3d28
75878.467786743,30.68511089,-94.92896699,9982.0,0.26,1.5,0x3c28
75878.468724357,30.68335407,-94.93000242,10052.03,0.15,0.3,0x3c28
75878.46880243,30.68441258,-94.92920051,10013.63,0.07,2.8,0x3c28
75878.469122346,30.67666746,-94.93471287,9759.11,0.09,11.8,0x3a28
75878.469414277,30.668446,-94.94021025,10805.6,1.05,1.7,0x3c28
75878.469681256,30.68344642,-94.92331694,10827.12,0.27,0.3,0x3c28
75878.470385429,30.6923218,-94.93603115,10951.54,0.86,7.4,0x3c28
75878.470994753,30.69764944,-94.93340672,10124.39,0.05,15.1,0x3f28
75878.473121125,30.71699919,-94.92356851,9350.73,4.67,5.8,0x3c28
75878.473533379,30.70626147,-94.92663544,10076.29,0.07,2.6,0x3c28
75878.47391383,30.66741065,-94.93707852,10510.93,0.32,2.9,0x3c28
75878.475547731,30.66692734,-94.94552556,10753.67,0.02,8.0,0x1e28
75878.476768767,30.66727211,-94.93500122,10812.01,0.16,6.8,0x3c28
75878.476931476,30.71598715,-94.92210121,10760.03,0.86,15.0,0x3e28
75878.477639628,30.66934463,-94.922265,9989.23,3.14,4.4,0x3c28
75878.477720347,30.66256201,-94.93670703,10311.44,0.78,4.9,0x3c28
75878.478295537,30.66542462,-94.93462608,10802.28,0.05,5.8,0x3c28
75878.478397152,25.91394044,-99.51990666,552028.26,4.96,15.5,0x3988
75878.478536897,30.67832207,-94.92067029,10333.57,0.05,9.4,0x3628
75878.478743015,30.67803692,-94.93346834,11031.62,0.25,10.0,0x3e28
75878.479102614,30.67948741,-94.92325388,10013.54,0.24,12.2,0x3e28
75878.479171575,30.70775252,-94.9187137,10160.68,0.06,11.0,0x3e28
75878.479582066,30.71424221,-94.92544395,10095.81,0.14,2.2,0x3c28
75878.480086074,30.71483615,-94.92676556,9868.73,0.03,8.2,0x3e28
75878.480265222,30.71875471,-94.91707063,10326.42,1.27,12.6,0x3e28
75878.480406755,30.68955354,-94.91900512,10010.04,0.14,4.2,0x3c28
75878.481360843,30.7030372,-94.91651055,9948.64,0.36,9.6,0x3e28
75878.483077996,30.66623691,-94.93193937,10901.89,0.09,15.4,0x3a28
75878.483896779,30.70904314,-94.91183011,10028.41,0.15,9.7,0x3a28
75878.484013651,30.68442011,-94.92069658,11599.96,1.01,11.8,0x2f28
75878.484461947,30.67476338,-94.92357896,10582.95,4.23,13.4,0x3c28
75878.484606417,30.66082159,-94.93246732,10893.85,0.2,11.7,0x3c28
75878.484686181,30.66577862,-94.92810493,9744.41,0.95,9.0,0x1d28
75878.486072237,30.69296225,-94.91478516,9718.56,0.32,8.0,0x2f28
75878.48902096,30.72065438,-94.89204149,11029.22,2.67,9.3,0x3c28
75878.489375446,30.70484034,-94.90146054,10281.5,0.09,7.8,0x3c28
75878.490851559,30.69863333,-94.90143179,10330.35,0.31,-0.1,0x3c28
75878.492034894,30.65892494,-94.92943278,10514.96,0.04,10.0,0x3a28
75878.493794294,30.69839027,-94.89650192,10316.45,0.09,9.1,0x3e28
75878.4939998,30.70307282,-94.89318585,10365.09,0.05,4.4,0x3c28
75878.494584299,30.66233271,-94.92492949,8372.67,1.04,6.5,0x1d28
75878.502230541,30.69971408,-94.87928059,10522.49,0.1,9.2,0x3e28
75878.503110631,30.69594788,-94.88151047,10646.7,0.09,14.1,0x3e28
75878.506105088,30.69405106,-94.88699181,12334.35,3.43,4.8,0x3c28
75878.510581917,30.70496189,-94.87696935,10674.64,0.11,11.7,0x3e28
75878.511343992,30.70693072,-94.87654568,10675.31,0.06,13.7,0x3e28
75878.51140802,30.70283993,-94.87411479,10486.1,0.02,20.0,0x3e28
75878.512068781,30.70004075,-94.8745378,13224.33,2.61,8.3,0x3d28
75878.512170674,30.70104709,-94.87572061,10443.89,0.16,18.0,0x3e28
75878.518632223,30.70204157,-94.8676068,10010.43,0.17,11.7,0x3e28
75878.521542537,30.69623395,-94.86818429,9649.01,0.03,12.6,0x3e28
75878.52652869,30.69961598,-94.85971883,9639.17,0.1,3.2,0x3c28
75878.530277974,30.67854294,-94.87086662,9736.56,3.29,11.3,0x3628
75878.531681177,30.69840033,-94.85507474,8800.34,4.12,2.4,0x3c28
75878.532172882,30.70742892,-94.85571126,9053.61,2.79,2.5,0x3e28
75878.532495938,30.68283459,-94.8719099,9966.63,1.02,2.3,0x1e28
75878.533307582,30.70229476,-94.8566423,9221.07,0.23,0.5,0x3c28
75878.53373147,30.6909006,-94.86110041,8757.26,0.22,0.4,0x3c28
75878.534941329,30.68709543,-94.86154539,9217.5,1.09,0.2,0x3c28
75878.535445431,30.69644455,-94.85767862,8657.52,0.05,8.5,0x3a28
75878.536974147,30.71077044,-94.85485498,9057.66,0.01,-0.2,0x3c28
75878.53801403,30.69652799,-94.85606692,8247.89,0.21,1.7,0x3c28
75878.538627881,30.70572311,-94.85228213,8661.74,0.01,2.5,0x3c28
75878.538827519,30.7122313,-94.85534096,9051.37,0.85,1.5,0x3c28
75878.540880415,30.72361356,-94.84059191,9362.4,0.81,9.6,0x3e28
75878.541719548,30.68166586,-94.85436969,8340.0,0.16,8.4,0x3a28
75878.542116063,30.69847821,-94.8466909,8454.15,3.47,8.3,0x3e28
75878.543262258,30.72602093,-94.83251561,9547.06,0.23,16.1,0x3e08
75878.543664198,30.71411104,-94.85459767,9384.35,0.2,1.8,0x3c28
75878.544200487,30.71016219,-94.85571091,9228.54,0.02,8.3,0x3c28
75878.545246845,30.6926305,-94.83853835,8926.58,0.0,-1.5,0x3c28
75878.546848099,30.67687083,-94.84324722,8323.4,0.55,6.3,0x3e28
75878.547618563,30.71640371,-94.85655973,10080.86,1.09,11.4,0x3e28
75878.547880017,30.69809567,-94.83676322,8312.9,0.35,3.4,0x3c28
75878.549430155,30.66852468,-94.85010702,9040.53,2.83,-1.6,0x3d08
75878.549785206,30.68868096,-94.83516661,8522.16,0.18,1.4,0x3c28
75878.55139765,30.66873926,-94.84926726,7873.75,1.47,8.6,0x2f28
75878.552100867,30.68377413,-94.83459349,8494.71,0.59,-1.8,0x3c28
75878.552404058,30.68879873,-94.83602461,9140.63,0.17,0.9,0x3c28
75878.552641621,30.69438854,-94.83493741,8527.7,0.01,9.0,0x3e20
75878.554077544,30.68747261,-94.83406226,8737.37,0.47,-4.4,0x3d28
75878.554341585,30.6807962,-94.82574606,8665.3,0.21,9.2,0x3e28
75878.555634265,30.68353397,-94.82434301,8438.79,0.14,11.2,0x3e28
75878.556244784,30.68051801,-94.82808479,9102.92,0.09,11.2,0x3e28
75878.561773898,30.66601549,-94.81821332,8453.47,0.09,5.0,0x3c28
75878.567516143,30.67585836,-94.82476982,8343.24,2.81,-0.8,0x3c28
75878.569255982,30.65548027,-94.80895608,8932.24,0.56,-0.4,0x3c28
75878.56931093,30.68355296,-94.8231344,8171.18,0.17,1.7,0x3c28
75878.569467692,30.65468815,-94.81105838,8562.54,0.1,8.7,0x3e28
75878.570976002,30.64638324,-94.81031166,9783.05,4.01,7.7,0x3e28
75878.573574291,30.65015667,-94.81048488,8352.14,0.59,3.0,0x1e28
75878.573710597,30.85909989,-94.70478363,8691.5,4.52,11.4,0x2e28
75878.574095552,30.65442475,-94.80516903,9519.76,2.99,3.8,0x3e28
75878.575488655,30.66767831,-94.79551618,8451.66,0.53,-0.6,0x3c28
75878.577223435,30.7332654,-94.74694188,10993.89,0.93,11.6,0x2b28
75878.577642193,30.70193047,-94.8031145,9021.33,0.01,-0.4,0x3c28
75878.580997229,30.66572762,-94.79256515,8692.2,0.14,10.2,0x3e28
75878.584025951,30.64212417,-94.80445013,8779.88,0.06,12.5,0x3e28
75878.585522751,30.66081716,-94.78925306,8392.28,2.12,2.3,0x3c28
75878.585793995,30.68922267,-94.79405258,9124.49,1.68,2.4,0x3c28
75878.588002309,30.64717473,-94.79767032,8725.01,0.15,2.5,0x3c28
75878.589295777,30.64689472,-94.7907461,9040.65,3.98,6.5,0x3a28
75878.593311189,30.7040188,-94.77958169,8718.04,0.28,3.1,0x3c28
75878.593698761,30.63750308,-94.80165602,8816.41,0.11,-0.0,0x3c28
75878.594059035,30.65582063,-94.78752019,8941.28,1.09,1.4,0x3c28
75878.596882724,30.64958417,-94.79767463,8681.76,0.88,4.2,0x3c28
75878.596967139,30.63593489,-94.8024572,8825.02,0.25,7.1,0x3e28
75878.597317546,30.66480577,-94.78132131,8968.32,0.34,10.2,0x3e28
75878.597489476,30.69612728,-94.77307132,8396.53,0.46,9.5,0x3e08
75878.5992885,30.77529468,-94.70847129,13220.41,1.94,10.1,0x2ba8
75878.599626896,30.6917233,-94.77511643,8532.43,0.11,-0.5,0x3c28
75878.603089892,30.65057538,-94.7796998,9068.63,0.04,7.7,0x3e28
75878.603306042,30.69125186,-94.76571506,8385.42,0.44,3.8,0x3c28
75878.604261931,30.64793977,-94.7797992,9111.72,0.47,1.3,0x3c28
75878.605365378,30.67076113,-94.77282722,8471.11,4.8,2.4,0x3c28
75878.60563815,30.91728969,-96.55023411,62233.19,4.27,1.5,0x3928
75878.605813145,30.66952547,-94.77315141,8752.04,0.28,12.3,0x3e08
75878.606002345,30.63046524,-94.80136633,8890.95,0.09,8.0,0x3e28
75878.607053067,30.69912763,-94.76033256,8413.86,0.23,0.6,0x3c28
75878.607963943,30.69434234,-94.76239217,9176.71,4.39,9.9,0x3e28
75878.609153595,30.68954055,-94.75952271,8398.62,1.08,2.2,0x3c28
75878.609389124,30.66914754,-94.77529083,8503.28,0.31,1.4,0x3c28
75878.610864756,30.64041407,-94.77657903,9493.93,2.3,10.1,0x3e28
75878.612307431,30.67287528,-94.77031031,10369.05,0.07,9.9,0x2b28
75878.612662505,30.66970432,-94.76939771,8503.97,0.0,2.7,0x3c28
75878.613358561,30.68870284,-94.75718489,8576.62,0.16,8.7,0x3e28
75878.614916066,30.64053064,-94.77437161,9438.09,2.09,7.7,0x3e28
75878.615318616,30.67092799,-94.76786868,8400.09,0.29,0.9,0x3c28
75878.61605818,30.37616307,-94.85777252,10421.48,2.6,-10.5,0x39a0
75878.616132755,30.63170783,-94.79820235,8885.79,0.25,5.7,0x3e28
75878.616308095,30.64801547,-94.77034697,8961.1,0.12,8.7,0x3e28
75878.616718938,30.68508008,-94.75373494,8547.36,0.44,1.7,0x3c28
75878.619108607,30.68817384,-94.75070793,8321.56,0.2,-1.0,0x3c28
75878.619582703,30.64498035,-94.77006909,9082.05,0.25,3.7,0x3c28
75878.619751631,30.62452034,-94.8009762,9009.53,0.88,4.1,0x3c28
75878.620270207,30.67975203,-94.7550928,8212.48,0.17,9.7,0x3a28
75878.620476684,30.69812888,-94.74618635,8144.84,2.29,2.9,0x3c28
75878.620756779,30.70697572,-94.74120269,6666.69,4.03,8.5,0x3a28
75878.622184511,30.66081649,-94.76171085,6681.26,1.2,7.8,0x2ea8
75878.624597277,30.63479594,-94.79656201,8804.0,0.08,-0.3,0x3c28
75878.624787645,30.69455129,-94.74372132,8430.61,0.29,4.2,0x3c28
75878.627840756,30.50920818,-94.83965812,7147.05,2.47,-1.0,0x2f20
75878.629415729,30.62468524,-94.7979783,9463.34,0.73,0.9,0x3c28
75878.630550986,30.67835307,-94.73916239,10412.63,2.0,7.6,0x3a28
75878.635805668,30.6240663,-94.79640539,9472.72,0.4,18.3,0x3e28
75878.64182742,30.67480442,-94.72436597,8699.57,0.7,5.4,0x3c28
75878.64199491,30.68289881,-94.71475597,8139.52,0.08,-1.7,0x3928
75878.643768327,30.66521353,-94.72759616,8560.4,0.6,12.0,0x3a28
75878.644528389,30.69167299,-94.7141606,7861.81,0.94,-3.3,0x3928
75878.645353227,30.69267639,-94.72336194,8029.01,0.42,0.7,0x3c28
75878.646545748,30.66939579,-94.71833329,8045.03,0.1,-3.7,0x3d28
75878.646820164,30.67356509,-94.71414581,8235.62,0.07,8.4,0x2e28
75878.648479253,30.6733577,-94.71584347,8553.09,2.34,-3.6,0x3d28
75878.650112912,30.66113171,-94.71940478,7603.38,0.32,0.5,0x3c28
75878.650347102,30.68591141,-94.71030477,8335.25,0.04,7.0,0x3e28
75878.650576912,30.7228696,-94.69651198,4971.73,3.03,1.5,0x3c28
75878.654388047,30.6597958,-94.7217031,2474.84,3.37,7.5,0x3a28
75878.660546762,30.65216223,-94.71534241,8044.7,0.4,3.7,0x3c28
75878.664998249,30.64365591,-94.71674934,8207.46,0.5,5.9,0x3e28
75878.66523134,30.67001089,-94.69912602,10438.97,1.84,8.0,0x3a28
75878.668569744,30.64318676,-94.71413424,8128.3,0.73,1.7,0x3c28
75878.669231207,30.65101534,-94.70801461,7930.67,0.1,1.0,0x3c28
75878.670954436,30.6226861,-94.71722955,11071.94,3.33,-1.6,0x3c28
75878.671528766,30.64554014,-94.71196997,8055.29,0.47,3.4,0x3c28
75878.673630339,30.68674721,-94.68418868,8108.44,0.22,0.2,0x3d28
75878.67378273,30.65073721,-94.70673298,7879.7,0.11,9.3,0x3e28
75878.674292321,30.65363557,-94.70319199,7957.12,0.04,1.7,0x3c28
75878.674405027,30.64606013,-94.70534559,8041.43,0.22,6.9,0x3c28
75878.675784575,30.68202546,-94.68184702,7750.88,0.39,2.8,0x3c28
75878.676374419,30.65908397,-94.68951965,7025.82,4.89,-1.3,0x3d20
75878.680027756,30.68512158,-94.6713072,7733.2,0.06,-1.7,0x2da8
75878.681775621,30.67556462,-94.67988854,7764.06,0.07,3.2,0x3c28
75878.683527259,30.6888616,-94.67016471,7523.16,0.95,-1.2,0x3c28
75878.686895931,30.68780546,-94.66938228,7720.63,0.3,-0.1,0x3c28
75878.687084003,30.64303796,-94.69846634,5108.01,0.12,9.5,0x3e20
75878.687349331,30.69313513,-94.6694075,7902.78,0.28,-0.3,0x3c28
75878.688124803,30.65262341,-94.6920676,7606.34,0.33,8.8,0x3e28
75878.692555913,30.67235716,-94.66780509,7577.93,0.39,3.7,0x3c28
75878.693390538,30.68236123,-94.66180121,7878.37,0.48,0.3,0x3c28
75878.693689562,30.70201328,-94.6611512,7957.64,0.15,10.2,0x3a28
75878.693783824,30.6528176,-94.68616617,7536.95,0.35,1.3,0x3c28
75878.693984145,30.64590916,-94.68066243,8026.45,0.32,-4.1,0x3d20
75878.703432025,30.70794001,-94.64852571,7637.59,0.4,5.6,0x3c28
75878.706111946,30.71197401,-94.64614676,7424.52,0.13,0.3,0x3c28
75878.707440203,30.66163056,-94.65831557,7519.36,0.63,3.3,0x3c28
75878.708721511,30.66621398,-94.65552221,10498.9,1.83,0.5,0x3c28
75878.70912658,30.71292524,-94.64711265,7680.8,0.25,2.5,0x3c28
75878.709613344,30.71539146,-94.64542016,7631.96,0.24,3.4,0x3c28
75878.710396619,29.41259936,-95.41193854,13772.82,2.64,-11.9,0x3c88
75878.713840292,30.65823746,-94.64980242,7495.27,0.49,1.7,0x3c28
75878.714946391,30.72471823,-94.64216115,7502.9,0.22,5.3,0x3e08
75878.715159607,30.72337315,-94.64773217,7488.57,0.01,5.4,0x3c28
75878.718717017,30.67048602,-94.63967894,7738.11,3.47,9.4,0x3a28
75878.719539728,30.6712941,-94.64017591,7744.09,0.37,3.2,0x3c28
75878.721709169,30.73109317,-94.65171117,7758.78,0.19,3.2,0x3c28
75878.724385452,30.73626599,-94.65077689,7699.06,0.11,-0.7,0x3c28
75878.728382388,30.64130815,-94.63699124,7248.55,0.91,-4.4,0x3928
75878.729736669,30.75338048,-94.63089603,6651.82,0.32,9.3,0x3a28
75878.730012149,30.75059676,-94.63897047,1155.02,0.87,3.3,0x3c28
75878.731637447,30.71770671,-94.63600994,41447.08,1.94,-6.8,0x15a8
75878.732913856,30.65428509,-94.62964362,7118.08,0.67,1.7,0x3628
75878.734084234,30.66969773,-94.61646085,7880.97,0.0,1.0,0x3c28
75878.735021943,30.16631817,-95.39183563,32416.73,0.3,-4.7,0x3d08
75878.737557105,30.74542382,-94.61058366,7127.92,0.32,-0.1,0x3c28
75878.73790879,30.74560135,-94.60980749,7021.12,0.36,2.4,0x3c28
75878.738510561,30.82190371,-94.61386521,6335.6,4.26,-2.5,0x3d20
75878.739378047,30.6942347,-94.99125796,4016.68,2.9,5.1,0x3a28
75878.741287899,30.65702484,-94.61378641,7422.7,0.05,2.0,0x3c28
75878.742432232,30.74806712,-94.60334233,5695.26,4.5,2.2,0x3c28
75878.7448071,30.66933069,-94.60353568,7696.17,0.37,0.1,0x3928
75878.747867805,30.77101136,-94.64290365,7195.45,0.1,-0.3,0x3c28
75878.749960111,30.65219545,-94.61173018,7555.39,0.68,-0.3,0x3c28
75878.754743547,32.24714556,-93.5041785,36214.74,3.94,3.8,0x29a8
75878.760619787,30.64150482,-94.60380221,7004.79,0.38,1.4,0x3c28
75878.760964367,30.718209,-94.59946803,7339.04,1.27,0.3,0x3c28
75878.767660894,30.78781455,-94.65210827,6344.97,0.04,1.8,0x3c28
75878.779991095,30.65131589,-94.58997998,7599.55,1.87,1.0,0x3c28
75878.780221788,30.64064611,-94.57272901,7621.35,0.24,2.9,0x3c28
75878.794020463,30.6375176,-94.56299546,7412.87,0.05,-0.2,0x3c28
75878.794651645,30.64902274,-94.55975775,7272.94,0.22,0.6,0x3c28
75878.796359822,30.6764716,-94.57187509,7132.21,0.14,-0.3,0x3c28
75878.797537265,30.67312246,-94.56251921,7170.46,1.05,-0.5,0x3c28
75878.802842154,30.62518465,-94.57450599,7476.64,0.65,6.5,0x3c28
75878.805207942,30.68685459,-94.56895,7635.38,0.6,1.7,0x3c28
75878.816285253,30.64618802,-94.54522479,7570.04,0.14,2.6,0x3c28
75878.823897606,30.70435285,-94.56693889,7346.28,0.81,1.5,0x3c28
75878.824195391,30.70021849,-94.5809322,7803.7,0.38,7.8,0x3e28
75878.826854962,30.6458306,-94.53772913,7504.35,0.47,1.8,0x3c28
75878.832648177,30.64370784,-94.53812991,7500.83,3.23,3.8,0x3e28
75878.833420937,30.60324172,-94.55489081,10298.76,2.29,-0.8,0x3c28
75878.848295441,30.64264373,-94.52141274,7219.06,0.18,-0.6,0x3c28
75878.937648965,30.7150701,-95.09907672,10454.64,0.23,9.4,0x3e28
75878.937798216,30.71426626,-95.10337906,12494.84,3.96,3.6,0x3628
75878.939040373,30.70595902,-94.98188028,10886.93,0.44,0.1,0x3c28
75879.147851486,30.71452694,-95.1687832,10378.43,0.01,10.7,0x2e28
75879.575421922,30.6965466,-95.19944014,8487.46,0.06,7.1,0x3a28
75879.579495957,30.70895709,-95.19292652,8354.63,0.14,5.8,0x3e28
75879.584339432,30.69003691,-95.19658405,9006.55,0.02,-2.0,0x3c28
75879.608715033,30.70139573,-95.19410788,8435.77,0.03,3.9,0x3e28
75879.614625008,30.70366967,-95.18974319,9003.18,0.65,-0.2,0x3c28
75879.615736803,30.70451427,-95.18397875,11711.54,1.67,6.6,0x3d28
75879.620667989,30.70343021,-95.1882192,9083.28,0.08,5.8,0x3e28
75879.623045564,30.69587125,-95.16665556,10804.38,0.82,1.0,0x3c28
